id,regija,podregija,barva,alkohol,zamasek,opis,popularnost
115177,California,Napa,Red,14.9,Screwtop,"This wine begins with alluring aromas of black currant and blueberry, as well as a subtle underlying note of rich milk chocolate. On the palate, luxurious layers of berry jam, sandalwood and leather mingle with hints of toasted coconut, all supported by a silky texture that carries the wine to a long, supple finish."" - Winery",1894
119270,Loire,Chinon,Red,,Cork,"Domaine Jaulin-Plaisantin was born in 2011 when Sébastien Jaulin and Yves Plaisantin launched their partnership. Sébastien had been a vineyard owner in Chinon for almost two decades but was selling all of his fruit to négociants. Yves is originally from Lyon but had spent some time making wine in New Zealand and in Cote Rotie with Clusel-Roch.  Sébastien's fifteen hectares of well-situated vineyards in Chinon and his openness to Yves' vision for farming and winemaking solidified their relationship and positioned them to do really interesting work."" - Importer",1197
117248,Portugal,Douro,White,13.0,Cork,"Pale citric color.Aroma of fresh, intense aromatics of citric fruits.Palate has vibrant palate with good fruit volume and tight finishing acidity.""-Winery",1482
118612,South Australia,Victoria,Red,,Screwtop,"Hand-picked from the sustainably-farmed Warramunda vineyard in Coldstream. An elegant style, and a philosophy that is driven by the pursuit for purity and clarity of expression."" -Winery",1178
119849,California,Napa,Red,15.1,Cork,,1528
118653,Burgundy,Puligny Montrachet,White,13.0,Cork,"Some of the best and most-celebrated wines in Saint-Aubin and Puligny-Montrachet come from the 7 different premier cru climats of Domaine Larue. The winery was founded in 1946 by Guy Larue in the hamlet of Gamay, just behind the Montrachet and Chevalier-Montrachet slopes. Guy’s sons Didier and Denis now run operations alongside their respective children, Bruno and Vivien. Domaine Larue produces direct, consistent wines vinified in a style both modern and one which draws on the family’s nearly 75 years of experience. The domaine’s holdings include high-elevation slopes on diversely varying clay and limestone soils facing south, southeast, and southwest. Total planting area is 11 hectares for white grapes (95% Chardonnay, 5% Aligoté) and 6 hectares for red (100% Pinot Noir). They have been experimenting with biodynamics, and certain parcels are farmed entirely as such. Larue’s red wines do a great job of balancing freshness and richness without losing power. The whites express the unique and beautiful style these areas are known for, with purity of fruit and crisp, flinty minerality."" - Importer",1206
118764,Bordeaux,Ste Estephe,Red,13.0,Cork,,1656
118603,Beaujolais,Beaujolais Cru,Red,12.5,Cork,"La Madone"" is one of the most famous climats in Beaujolais. This wine is high in acid, has palpable minerality, good tannic structure and lends blue fruit aromas. ",1713
118307,Abruzzi,Montepulciano d&#39;Abruzzo,Red,13.0,Screwtop,"This juicy red displays notes of cherry, strawberry and sweet spice. Bright, mouthwatering acidity makes it especially food friendly and it will make the perfect dinner companion at your next pizza night.",1590
113433,California,Napa,White,12.3,Cork,"This 2016 Blanc de Blancs has bright aromas of ripe green apple, Bosc pear, sweet spice and buttered brioche, which intermingle with hints of fresh ginger, stone fruit and coriander. Honeycrisp apple, grilled lemon and orange peel bring fruitful notes to the mid-palate, ending with a clean crisp acidity that’s punctuated with caramelized and tropical flavors."" – Winemakers Sean Thompson and Hugh Davies ""Blanc de Blancs (white from white), made from Chardonnay, is the counterpart to the Blanc de Noirs (white from black), made from Pinot Noir. Blanc de Blancs was the first wine Schramsberg produced in 1965 and was America’s first commercially produced Chardonnay-based brut sparkling wine. Schramsberg Blanc de Blancs gained international recognition in 1972 when then President Nixon served the wine at the historic “Toast to Peace” in Beijing, China. The Schramsberg style of Blanc de Blancs is dry and crisp. Small lots of malolactic- and barrel-fermented wines are added for complexity. The wine is aged on the yeast lees in the bottle for almost two years prior to disgorgement. With its vibrant, fruitful and crisp nature, this sparkling wine will maintain its freshness, structure and refined finish for many years, even decades, following its initial release."" - Winery",1969
119959,Bordeaux,Graves,Red,12.5,Cork,"Located in the heart of Graves and built on the site of a 12th century fortress, Chateau de Landiras produces classic red Bordeaux of aromatic concentration & elegant structure. Owner Michel Pelissie has a keen sense of good food & good wine given his Perigord roots. Now retired from the architecture industry, Michel is realizing his dream of reviving an old estate & making excellent wines. The vineyards are sustainably cultivated (without pesticides or additional chemicals) on predominantly white gravel soils that Graves is known for. Fermentation is conducted via small temperature-controlled cement tanks -- The small vats allow for vinification of separate parcels and thus preservation of the terroirs of the chateau. After the assemblage is made the wines are aged in French oak barrels for 12 months.",1986
116477,Bordeaux,Haut Medoc,Red,13.5,Cork,A deep and opulent Bordeaux with a fine texture and seamless finish.,1085
118944,Washington,Columbia Valley,Red,13.5,Cork,"This bold style Cabernet Sauvignon displays great complexity and structure. There are aromas of dark berry fruits and plum on the nose with chocolate and vanilla on the palate."" -Winery",1591
114414,Washington,Columbia Valley,Red,14.8,Cork,,1968
88510,Languedoc,Languedoc,White,15.5,Cork,,1987
119044,Piedmont,Barolo,Red,15.0,Cork,,1084
117207,California,Sonoma,White,13.5,Cork,"Our Blue Quail Chardonnay is stainless steel fermented and held with zero malolactic fermentation. Fruit forward, beautiful bouquet of apple, pear and peach blossom lead seamlessly into delicious apple, white peach and pear flavors, balanced by nice crisp acidity. It is a terrific food wine, pairing well with seafood, shellfish, poultry and cheeses."" - Winery",1207
119785,Israel,Golan Heights,Red,,Cork,"Mostly central Golan and Upper Galilee. Aged for 18 months primarily in small French oak barrels. On the palate, Intense ripe blackberry, cherry, cassis and plum notes with toasty oak, vanilla and a nuance of spice and tar; full-bodied and concentrated with a long complex finish. Serving Suggestions: With a great meal, goes well with full-flavored foods, such as peppered grilled steak, roast goose or roasted rack of lamb."" -Winery",1657
114497,Cava,Cava,White,11.5,Cork,"A blend of three classic grape varieties: Macabeo, Xarel-lo, and Parellada, it has noticeable citrus flavors and delicate bubbles.",1342
119310,Loire,Loire,White,12.5,Cork,"An incredibly aromatic Sauvignon of exquisite freshness. This ""Bouquet"" is a hymn to the fruit of Sauvignon and the aromas of vine blossom. An invitation to discover the pleasures of our terroirs. ""Le Bouquet Sauvignon Blanc"" is a very aromatic,  floral and fruity. It notes remind the Sauvignon blanc flowers and it's fruit. Some hints of citrus give all the vivacity of the wine. In the mouth ""le Bouquet"" release an intense freshness and the flavours of ripe grapes."" -Winery",1712
117003,Washington,Columbia Valley,White,13.0,Cork,"Vivid and fresh, the aromas of pineapple and vanilla bean swirl in the glass while flavors of tropical stone fruit, apples and starfruit fill the palate. A delicious round body with a crisp textural mouthfeel make for a lovely finish to this expressive wine. Pair with a traditional Crab Louie salad topped with soft-boiled eggs and some crusty artisan bread for a perfect midday lunch.
<br>
-- Winery",1895
118673,Central Valley,Colchagua,Red,14.0,Cork,"Single-vineyard Cabernet from Los Lingues showing Andean-climate expression in the Colchagua Valley. Intense nose of strawberries, cherries, blackberries and cassis, with spiced black pepper notes on the back. Fresh on the palate, with excellent acidity."" -Importer",1196
115643,Burgundy,Gevrey Chambertin,Red,13.0,Cork," This wine is an absolutely stunner. Gorgeous notes of cranberry, bright cherry, raspberry, mushroom, herb, spice box, forest floor, and a precise layer of minerality characterize the palate. The bouquet is full of compelling floral and herb aromatics. The wine is entirely elegant, complex, and refined. ",1483
120201,Beaujolais,Beaujolais Cru,Red,13.5,Cork,This cru Beaujolais is a serious style of Gamay.  Its deeper complexion and structure hold way more weight than a traditional Beaujolais.  ,1179
112486,Rhone,Chateauneuf du Pape,Red,14.0,Cork,,1529
117773,Bordeaux,Bordeaux Superior,Red,14.0,Cork,A classic Right Bank Bordeaux style wine made of 100% Merlot. Its soft tannins and fruit forward style is one of the most approachable from the region. A real crowd pleasing Bordeaux. ,1250
